order_id,customer_id,order_date,order_status,payment_mode,product_id,product_category,order_value,discount_value,promised_delivery_date,actual_delivery_date,city,state,is_repeat_customer,shipment_partner,shipment_mode
ST2025005680,3682,2024-04-28 19:45:00,Cancelled,COD,SKU02655,Food,700.33,398.97,2024-05-02 19:45:00,2024-04-29 19:45:00,Kolkata,West Bengal,False,Delhivery,Air
ST2025005681,8311,2024-04-17 12:19:00,Delivered,COD,SKU00083,Grooming,3696.65,201.15,2024-04-19 12:19:00,2024-04-22 12:19:00,Mumbai,West Bengal,True,Ecom,Air
ST2025005682,1989,2024-11-09 02:36:00,Delivered,COD,SKU00093,Vet Pharma,3877.26,338.48,2024-11-11 02:36:00,2024-11-13 02:36:00,Delhi,West Bengal,True,Bluedart,Air
ST2025005683,9446,2024-01-07 07:43:00,Shipped,COD,SKU03157,Vet Pharma,2969.98,84.5,2024-01-11 07:43:00,2024-01-08 07:43:00,Mumbai,Delhi,False,XpressBees,Air
ST2025005684,5711,2024-05-19 18:36:00,Delivered,Wallet,SKU03049,Food,3420.27,368.27,2024-05-24 18:36:00,2024-05-24 18:36:00,Hyderabad,Tamil Nadu,False,Ecom,Surface
ST2025005685,7479,2024-02-24 15:27:00,Delivered,UPI,SKU01468,Accessories,468.08,393.29,2024-02-27 15:27:00,2024-02-29 15:27:00,Hyderabad,Delhi,False,Ecom,Surface
ST2025005686,7964,2024-05-18 08:31:00,Shipped,Wallet,SKU02025,Grooming,1628.28,45.07,2024-05-19 08:31:00,2024-05-22 08:31:00,Bangalore,Maharashtra,False,Bluedart,Air
ST2025005687,9075,2024-05-08 12:44:00,Placed,Wallet,SKU04870,Vet Pharma,1423.62,91.66,2024-05-10 12:44:00,2024-05-10 12:44:00,Pune,Delhi,True,Bluedart,Surface
ST2025005688,5452,2024-11-22 22:24:00,Delivered,UPI,SKU03818,Food,2325.06,231.44,2024-11-24 22:24:00,2024-11-25 22:24:00,Hyderabad,Karnataka,False,Ecom,Air
ST2025005689,9447,2024-05-23 21:10:00,Shipped,UPI,SKU02699,Food,855.92,318.72,2024-05-27 21:10:00,2024-05-29 21:10:00,Kolkata,Karnataka,True,XpressBees,Surface
ST2025005690,2007,2024-02-01 20:00:00,Returned,Card,SKU00792,Grooming,2319.02,318.75,2024-02-05 20:00:00,2024-02-06 20:00:00,Kolkata,West Bengal,True,Delhivery,Surface
ST2025005691,7496,2024-03-06 08:55:00,Shipped,COD,SKU00476,Food,2669.31,334.1,2024-03-07 08:55:00,2024-03-07 08:55:00,Pune,Delhi,False,Delhivery,Air
ST2025005692,8688,2024-09-02 14:09:00,Cancelled,UPI,SKU00504,Accessories,659.56,357.21,2024-09-06 14:09:00,2024-09-09 14:09:00,Hyderabad,West Bengal,False,Bluedart,Air
ST2025005693,4908,2024-01-08 23:16:00,Shipped,Wallet,SKU00231,Grooming,657.12,252.88,2024-01-13 23:16:00,2024-01-10 23:16:00,Chennai,Telangana,False,Bluedart,Air
ST2025005694,3803,2024-12-21 17:18:00,Placed,COD,SKU01587,Accessories,286.38,287.43,2024-12-24 17:18:00,2024-12-27 17:18:00,Hyderabad,Delhi,True,Bluedart,Air
ST2025005695,5379,2024-05-28 02:14:00,Delivered,COD,SKU01775,Vet Pharma,3079.44,4.2,2024-06-01 02:14:00,2024-05-30 02:14:00,Mumbai,Telangana,False,Bluedart,Surface
ST2025005696,1098,2024-06-26 20:22:00,Delivered,Wallet,SKU03091,Vet Pharma,1424.38,83.3,2024-06-30 20:22:00,2024-06-28 20:22:00,Chennai,Karnataka,False,XpressBees,Surface
ST2025005697,9388,2024-02-05 19:19:00,Delivered,UPI,SKU02257,Vet Pharma,1017.87,249.28,2024-02-09 19:19:00,2024-02-11 19:19:00,Kolkata,Tamil Nadu,True,Delhivery,Air
ST2025005698,1877,2024-12-03 18:56:00,Shipped,COD,SKU03971,Vet Pharma,3145.66,372.8,2024-12-05 18:56:00,2024-12-05 18:56:00,Hyderabad,Telangana,False,Ecom,Air
ST2025005699,2868,2024-09-13 14:37:00,Placed,COD,SKU04227,Food,701.53,404.46,2024-09-18 14:37:00,2024-09-17 14:37:00,Kolkata,Delhi,True,Delhivery,Surface
ST2025005700,3665,2024-02-22 23:00:00,Delivered,COD,SKU04839,Accessories,1794.66,364.47,2024-02-26 23:00:00,2024-02-25 23:00:00,Mumbai,Maharashtra,False,Bluedart,Surface
ST2025005701,2388,2024-10-19 22:26:00,Placed,COD,SKU00384,Food,3017.43,243.2,2024-10-24 22:26:00,2024-10-25 22:26:00,Bangalore,Maharashtra,False,Ecom,Surface
ST2025005702,3415,2024-12-11 23:05:00,Shipped,COD,SKU03164,Food,2359.25,140.64,2024-12-12 23:05:00,2024-12-13 23:05:00,Kolkata,Delhi,False,XpressBees,Surface
ST2025005703,9761,2024-08-10 19:47:00,Delivered,Wallet,SKU02410,Vet Pharma,2282.9,222.36,2024-08-15 19:47:00,2024-08-17 19:47:00,Chennai,Karnataka,True,XpressBees,Air
ST2025005704,3637,2024-12-26 14:16:00,Placed,UPI,SKU00761,Accessories,756.23,4.65,2024-12-28 14:16:00,2025-01-02 14:16:00,Mumbai,Karnataka,True,Bluedart,Surface
ST2025005705,8242,2024-12-06 21:47:00,Placed,UPI,SKU03953,Grooming,846.59,298.98,2024-12-11 21:47:00,2024-12-10 21:47:00,Chennai,Karnataka,False,Bluedart,Air
ST2025005706,9613,2024-01-20 06:16:00,Placed,COD,SKU00943,Grooming,2392.85,37.28,2024-01-25 06:16:00,2024-01-22 06:16:00,Bangalore,Delhi,True,Delhivery,Air
ST2025005707,3883,2024-02-03 02:36:00,Returned,COD,SKU02696,Grooming,240.73,72.7,2024-02-05 02:36:00,2024-02-08 02:36:00,Kolkata,Maharashtra,False,Bluedart,Surface
ST2025005708,2204,2024-08-08 07:07:00,Shipped,COD,SKU01297,Accessories,3496.1,312.99,2024-08-13 07:07:00,2024-08-10 07:07:00,Bangalore,Tamil Nadu,True,Bluedart,Air
ST2025005709,1544,2024-07-17 13:45:00,Cancelled,Wallet,SKU02403,Vet Pharma,1499.31,6.67,2024-07-20 13:45:00,2024-07-21 13:45:00,Chennai,Maharashtra,False,Ecom,Surface
ST2025005710,2223,2024-05-31 20:06:00,Shipped,Wallet,SKU02148,Vet Pharma,1753.97,286.78,2024-06-03 20:06:00,2024-06-03 20:06:00,Kolkata,Karnataka,False,Ecom,Air
ST2025005711,4172,2024-06-15 00:29:00,Delivered,Card,SKU01640,Accessories,1144.96,319.19,2024-06-19 00:29:00,2024-06-19 00:29:00,Kolkata,Delhi,False,Delhivery,Surface
ST2025005712,9959,2024-02-29 19:47:00,Shipped,COD,SKU04397,Vet Pharma,3525.18,394.14,2024-03-05 19:47:00,2024-03-06 19:47:00,Mumbai,Delhi,False,Delhivery,Surface
ST2025005713,7450,2024-08-29 05:00:00,Delivered,Card,SKU00609,Accessories,2623.64,34.02,2024-09-02 05:00:00,2024-09-04 05:00:00,Delhi,Tamil Nadu,True,XpressBees,Surface
ST2025005714,7520,2024-09-23 21:05:00,Delivered,Card,SKU00882,Accessories,1882.15,1.47,2024-09-28 21:05:00,2024-09-29 21:05:00,Chennai,Maharashtra,True,Ecom,Surface
ST2025005715,1654,2024-10-17 22:01:00,Delivered,Card,SKU02251,Grooming,2403.44,383.43,2024-10-21 22:01:00,2024-10-18 22:01:00,Pune,Karnataka,False,Ecom,Surface
ST2025005716,7821,2024-01-08 09:13:00,Delivered,UPI,SKU03093,Grooming,1614.42,145.03,2024-01-12 09:13:00,2024-01-15 09:13:00,Kolkata,Tamil Nadu,True,Delhivery,Surface
ST2025005717,3446,2024-10-21 16:35:00,Delivered,Card,SKU02160,Food,1942.49,443.6,2024-10-25 16:35:00,2024-10-26 16:35:00,Delhi,Karnataka,True,Bluedart,Surface
ST2025005718,6892,2024-06-16 05:35:00,Shipped,COD,SKU02429,Accessories,1526.88,92.48,2024-06-20 05:35:00,2024-06-18 05:35:00,Kolkata,Maharashtra,True,XpressBees,Surface
ST2025005719,9412,2024-06-27 13:58:00,Delivered,Wallet,SKU04851,Grooming,1731.1,292.75,2024-06-29 13:58:00,2024-06-29 13:58:00,Pune,Tamil Nadu,True,Bluedart,Surface
ST2025005720,4666,2024-10-19 17:16:00,Delivered,COD,SKU03002,Grooming,1362.66,54.7,2024-10-21 17:16:00,2024-10-21 17:16:00,Mumbai,Karnataka,False,Ecom,Air
ST2025005721,5277,2024-06-10 14:33:00,Cancelled,Wallet,SKU04892,Grooming,448.92,201.35,2024-06-14 14:33:00,2024-06-14 14:33:00,Kolkata,Telangana,True,Delhivery,Surface
ST2025005722,5402,2024-01-26 05:41:00,Shipped,UPI,SKU01995,Vet Pharma,293.78,441.03,2024-01-27 05:41:00,2024-01-27 05:41:00,Pune,Delhi,False,XpressBees,Air
ST2025005723,3569,2024-03-30 16:39:00,Cancelled,UPI,SKU01324,Grooming,820.31,304.17,2024-04-01 16:39:00,2024-04-06 16:39:00,Hyderabad,Maharashtra,True,XpressBees,Air
ST2025005724,6515,2024-05-22 09:52:00,Delivered,COD,SKU04318,Vet Pharma,1118.81,344.81,2024-05-26 09:52:00,2024-05-23 09:52:00,Chennai,Delhi,True,Ecom,Air
ST2025005725,4985,2024-12-30 11:27:00,Delivered,UPI,SKU01012,Grooming,3578.32,112.99,2025-01-01 11:27:00,2025-01-05 11:27:00,Bangalore,Karnataka,True,XpressBees,Air
ST2025005726,9167,2024-08-24 11:23:00,Shipped,Wallet,SKU04039,Vet Pharma,2503.31,461.38,2024-08-29 11:23:00,2024-08-25 11:23:00,Pune,Tamil Nadu,False,Delhivery,Surface
ST2025005727,8448,2024-04-14 21:35:00,Shipped,UPI,SKU00689,Vet Pharma,3839.44,311.74,2024-04-18 21:35:00,2024-04-19 21:35:00,Kolkata,Karnataka,True,Ecom,Air
ST2025005728,5310,2024-09-30 10:00:00,Delivered,Card,SKU04069,Grooming,1457.64,52.94,2024-10-05 10:00:00,2024-10-06 10:00:00,Pune,West Bengal,True,Delhivery,Air
ST2025005729,4019,2024-07-30 14:37:00,Delivered,Card,SKU04214,Accessories,1696.69,7.78,2024-08-01 14:37:00,2024-08-01 14:37:00,Hyderabad,Telangana,True,Delhivery,Surface
ST2025005730,4681,2024-07-27 12:54:00,Cancelled,UPI,SKU04270,Food,2921.05,7.96,2024-07-28 12:54:00,2024-08-01 12:54:00,Mumbai,Telangana,False,Ecom,Surface
ST2025005731,5196,2024-09-07 11:55:00,Delivered,COD,SKU01243,Food,2374.92,25.61,2024-09-10 11:55:00,2024-09-11 11:55:00,Kolkata,Maharashtra,True,XpressBees,Air
ST2025005732,1572,2024-05-10 18:39:00,Delivered,Card,SKU03448,Accessories,2182.34,455.81,2024-05-13 18:39:00,2024-05-15 18:39:00,Kolkata,Delhi,False,Ecom,Air
ST2025005733,5753,2024-01-18 07:56:00,Cancelled,Wallet,SKU02045,Grooming,2365.92,179.19,2024-01-21 07:56:00,2024-01-24 07:56:00,Bangalore,West Bengal,False,Delhivery,Surface
ST2025005734,8082,2024-08-13 07:19:00,Delivered,COD,SKU00441,Accessories,2398.92,149.12,2024-08-17 07:19:00,2024-08-15 07:19:00,Chennai,Karnataka,True,Delhivery,Air
ST2025005735,5002,2024-01-13 20:11:00,Delivered,UPI,SKU01225,Grooming,3098.1,208.27,2024-01-17 20:11:00,2024-01-15 20:11:00,Mumbai,West Bengal,True,Bluedart,Air
ST2025005736,6629,2024-05-20 18:13:00,Shipped,COD,SKU02463,Grooming,2722.12,204.79,2024-05-24 18:13:00,2024-05-21 18:13:00,Chennai,Telangana,False,Delhivery,Surface
ST2025005737,9417,2024-02-19 20:49:00,Shipped,COD,SKU04179,Grooming,3835.66,119.25,2024-02-20 20:49:00,2024-02-21 20:49:00,Kolkata,Tamil Nadu,True,Delhivery,Surface
ST2025005738,5200,2024-08-27 23:19:00,Delivered,COD,SKU02753,Grooming,3799.66,45.91,2024-08-31 23:19:00,2024-09-01 23:19:00,Hyderabad,Karnataka,True,Delhivery,Surface
ST2025005739,2997,2024-02-11 23:57:00,Cancelled,COD,SKU01753,Grooming,1774.4,54.31,2024-02-16 23:57:00,2024-02-18 23:57:00,Kolkata,Maharashtra,False,Ecom,Air
ST2025005740,9963,2024-11-24 12:43:00,Shipped,UPI,SKU04443,Accessories,287.53,299.59,2024-11-25 12:43:00,2024-11-29 12:43:00,Chennai,Tamil Nadu,False,Delhivery,Air
ST2025005741,8422,2024-05-06 01:42:00,Shipped,UPI,SKU04630,Accessories,192.64,198.42,2024-05-08 01:42:00,2024-05-13 01:42:00,Pune,Delhi,True,Ecom,Air
ST2025005742,5524,2024-09-15 06:46:00,Delivered,Card,SKU03003,Food,624.29,451.23,2024-09-19 06:46:00,2024-09-22 06:46:00,Bangalore,Maharashtra,False,Ecom,Air
ST2025005743,9625,2024-08-26 02:17:00,Placed,Card,SKU04547,Grooming,438.35,231.87,2024-08-31 02:17:00,2024-09-02 02:17:00,Kolkata,Delhi,False,Bluedart,Surface
ST2025005744,4407,2024-03-05 09:50:00,Delivered,Wallet,SKU03217,Accessories,1587.46,251.75,2024-03-10 09:50:00,2024-03-12 09:50:00,Chennai,Delhi,False,Delhivery,Air
ST2025005745,7731,2024-06-15 14:34:00,Delivered,Wallet,SKU03360,Accessories,353.57,464.12,2024-06-20 14:34:00,2024-06-22 14:34:00,Hyderabad,Telangana,False,Delhivery,Surface
ST2025005746,8795,2024-11-03 13:09:00,Shipped,Card,SKU03943,Grooming,2555.92,250.82,2024-11-04 13:09:00,2024-11-05 13:09:00,Hyderabad,West Bengal,False,Delhivery,Air
ST2025005747,3793,2024-11-24 20:31:00,Cancelled,Card,SKU03297,Grooming,882.17,250.99,2024-11-27 20:31:00,2024-11-26 20:31:00,Bangalore,Delhi,False,Delhivery,Surface
ST2025005748,8334,2024-08-27 18:09:00,Delivered,COD,SKU04310,Accessories,2128.77,181.58,2024-09-01 18:09:00,2024-08-29 18:09:00,Delhi,Tamil Nadu,False,XpressBees,Surface
ST2025005749,3911,2024-11-11 03:34:00,Delivered,Card,SKU04015,Grooming,546.85,355.21,2024-11-14 03:34:00,2024-11-12 03:34:00,Pune,Tamil Nadu,False,Delhivery,Air
ST2025005750,8952,2024-08-27 23:31:00,Shipped,Wallet,SKU00900,Vet Pharma,3336.76,196.11,2024-08-29 23:31:00,2024-08-28 23:31:00,Delhi,Tamil Nadu,False,Bluedart,Air
ST2025005751,3415,2024-10-21 03:30:00,Shipped,Card,SKU01190,Accessories,3152.84,294.16,2024-10-23 03:30:00,2024-10-26 03:30:00,Chennai,West Bengal,False,Ecom,Air
ST2025005752,1250,2024-02-21 17:10:00,Cancelled,COD,SKU00653,Food,1637.98,223.7,2024-02-24 17:10:00,2024-02-22 17:10:00,Hyderabad,Karnataka,False,XpressBees,Air
ST2025005753,5951,2024-02-09 01:24:00,Shipped,Wallet,SKU00983,Grooming,3655.78,264.37,2024-02-11 01:24:00,2024-02-16 01:24:00,Kolkata,West Bengal,True,Delhivery,Surface
ST2025005754,9098,2024-09-12 09:36:00,Shipped,UPI,SKU00576,Vet Pharma,864.95,413.51,2024-09-14 09:36:00,2024-09-18 09:36:00,Mumbai,Telangana,False,Bluedart,Surface
ST2025005755,6289,2024-03-13 11:20:00,Shipped,Card,SKU00333,Food,3283.66,206.87,2024-03-14 11:20:00,2024-03-19 11:20:00,Mumbai,West Bengal,True,Delhivery,Surface
ST2025005756,9102,2024-05-23 11:58:00,Placed,UPI,SKU04308,Food,2251.54,115.04,2024-05-24 11:58:00,2024-05-27 11:58:00,Hyderabad,Telangana,False,XpressBees,Air
ST2025005757,8257,2024-05-20 15:24:00,Shipped,Wallet,SKU00289,Food,1418.88,285.16,2024-05-24 15:24:00,2024-05-25 15:24:00,Mumbai,Tamil Nadu,False,XpressBees,Air
ST2025005758,6565,2024-04-23 04:25:00,Shipped,Card,SKU02214,Grooming,474.79,468.75,2024-04-25 04:25:00,2024-04-26 04:25:00,Pune,Karnataka,False,Bluedart,Air
ST2025005759,7437,2024-09-02 16:02:00,Cancelled,UPI,SKU02174,Food,809.55,346.61,2024-09-05 16:02:00,2024-09-06 16:02:00,Bangalore,West Bengal,False,Ecom,Surface
ST2025005760,2173,2024-12-23 22:13:00,Delivered,Card,SKU03834,Accessories,3472.02,154.18,2024-12-24 22:13:00,2024-12-26 22:13:00,Chennai,Delhi,False,Bluedart,Surface
ST2025005761,9624,2024-01-07 17:14:00,Shipped,UPI,SKU01056,Accessories,2486.51,481.5,2024-01-08 17:14:00,2024-01-08 17:14:00,Hyderabad,Delhi,False,XpressBees,Air
ST2025005762,1835,2024-04-04 02:38:00,Delivered,UPI,SKU04370,Grooming,1062.82,171.36,2024-04-08 02:38:00,2024-04-07 02:38:00,Chennai,Delhi,False,Delhivery,Air
ST2025005763,3262,2024-06-29 23:24:00,Placed,Wallet,SKU01325,Grooming,2059.03,491.63,2024-07-04 23:24:00,2024-06-30 23:24:00,Bangalore,Telangana,True,XpressBees,Air
ST2025005764,5567,2024-11-22 11:41:00,Delivered,Card,SKU03596,Food,565.17,95.99,2024-11-26 11:41:00,2024-11-25 11:41:00,Mumbai,Delhi,False,Delhivery,Air
ST2025005765,4815,2024-03-07 00:00:00,Shipped,UPI,SKU03828,Grooming,530.54,499.82,2024-03-12 00:00:00,2024-03-11 00:00:00,Hyderabad,Karnataka,False,Bluedart,Air
ST2025005766,1246,2024-05-22 15:57:00,Placed,Card,SKU02663,Accessories,3644.89,37.95,2024-05-24 15:57:00,2024-05-26 15:57:00,Pune,Karnataka,False,XpressBees,Surface
ST2025005767,3429,2024-08-12 06:06:00,Cancelled,Card,SKU02324,Accessories,1912.75,356.62,2024-08-13 06:06:00,2024-08-15 06:06:00,Bangalore,West Bengal,False,Delhivery,Surface
ST2025005768,6287,2024-02-16 21:14:00,Placed,COD,SKU01883,Accessories,1542.03,370.22,2024-02-17 21:14:00,2024-02-23 21:14:00,Bangalore,West Bengal,True,Ecom,Surface
ST2025005769,3607,2024-09-20 10:40:00,Delivered,Wallet,SKU03064,Grooming,3803.93,339.79,2024-09-22 10:40:00,2024-09-24 10:40:00,Kolkata,Delhi,False,Ecom,Surface
ST2025005770,6930,2024-02-09 04:47:00,Shipped,Card,SKU01154,Accessories,1686.15,388.8,2024-02-10 04:47:00,2024-02-10 04:47:00,Pune,Telangana,True,Ecom,Air
ST2025005771,5022,2024-08-24 19:15:00,Placed,Card,SKU03371,Grooming,1444.53,235.92,2024-08-29 19:15:00,2024-08-28 19:15:00,Chennai,Maharashtra,False,Delhivery,Air
ST2025005772,5784,2024-04-23 16:42:00,Delivered,Card,SKU00097,Vet Pharma,1201.0,27.06,2024-04-26 16:42:00,2024-04-29 16:42:00,Hyderabad,Tamil Nadu,True,XpressBees,Surface
ST2025005773,7617,2024-08-25 07:32:00,Delivered,Wallet,SKU00277,Food,2325.49,178.88,2024-08-26 07:32:00,2024-08-29 07:32:00,Chennai,Delhi,False,XpressBees,Surface
ST2025005774,4151,2024-04-28 11:02:00,Shipped,Wallet,SKU02848,Vet Pharma,2299.88,321.16,2024-05-02 11:02:00,2024-04-29 11:02:00,Chennai,Delhi,False,Delhivery,Surface
ST2025005775,6580,2024-10-03 18:37:00,Shipped,Card,SKU00332,Accessories,212.35,323.12,2024-10-06 18:37:00,2024-10-09 18:37:00,Bangalore,West Bengal,False,Delhivery,Surface
ST2025005776,8054,2024-12-12 13:14:00,Placed,Wallet,SKU02253,Food,2668.14,97.6,2024-12-14 13:14:00,2024-12-17 13:14:00,Chennai,Tamil Nadu,True,Bluedart,Air
ST2025005777,8706,2024-08-02 06:42:00,Cancelled,COD,SKU04199,Accessories,3184.98,126.5,2024-08-03 06:42:00,2024-08-06 06:42:00,Mumbai,Maharashtra,False,Delhivery,Surface
ST2025005778,8619,2024-02-16 05:23:00,Delivered,Wallet,SKU03052,Accessories,2521.46,243.35,2024-02-21 05:23:00,2024-02-22 05:23:00,Kolkata,West Bengal,False,XpressBees,Surface
ST2025005779,5573,2024-07-14 20:39:00,Placed,COD,SKU03697,Vet Pharma,3499.07,364.31,2024-07-19 20:39:00,2024-07-15 20:39:00,Kolkata,Delhi,False,XpressBees,Surface
ST2025005780,4491,2024-04-26 17:35:00,Cancelled,COD,SKU02408,Accessories,1214.2,426.4,2024-04-28 17:35:00,2024-04-27 17:35:00,Kolkata,Delhi,True,Delhivery,Air
ST2025005781,1706,2024-04-14 19:54:00,Shipped,COD,SKU03203,Food,889.12,43.24,2024-04-19 19:54:00,2024-04-16 19:54:00,Mumbai,Maharashtra,False,Delhivery,Surface
ST2025005782,7997,2024-02-11 05:36:00,Shipped,UPI,SKU02087,Accessories,2834.52,462.81,2024-02-14 05:36:00,2024-02-15 05:36:00,Bangalore,Tamil Nadu,False,Delhivery,Air
ST2025005783,6233,2024-07-06 17:15:00,Shipped,Wallet,SKU00307,Food,875.95,463.87,2024-07-09 17:15:00,2024-07-07 17:15:00,Kolkata,Karnataka,True,Bluedart,Air
ST2025005784,9945,2024-02-24 15:20:00,Delivered,Card,SKU00884,Vet Pharma,500.75,3.97,2024-02-29 15:20:00,2024-03-02 15:20:00,Chennai,Delhi,False,XpressBees,Air
ST2025005785,6755,2024-08-17 07:49:00,Placed,COD,SKU04290,Grooming,521.97,253.2,2024-08-21 07:49:00,2024-08-20 07:49:00,Kolkata,Delhi,False,XpressBees,Surface
ST2025005786,7960,2024-09-14 04:03:00,Delivered,Card,SKU03590,Accessories,3108.31,293.57,2024-09-15 04:03:00,2024-09-15 04:03:00,Mumbai,West Bengal,False,Ecom,Air
ST2025005787,9779,2024-12-23 04:53:00,Cancelled,COD,SKU03642,Vet Pharma,260.64,276.86,2024-12-25 04:53:00,2024-12-29 04:53:00,Delhi,Telangana,True,Delhivery,Air
ST2025005788,2334,2024-12-22 13:10:00,Placed,Card,SKU04345,Accessories,1264.41,307.89,2024-12-27 13:10:00,2024-12-28 13:10:00,Delhi,Maharashtra,False,Bluedart,Surface
ST2025005789,6588,2024-02-23 19:25:00,Shipped,UPI,SKU02163,Food,647.37,251.68,2024-02-24 19:25:00,2024-02-28 19:25:00,Chennai,Delhi,True,Ecom,Air
ST2025005790,2847,2024-06-30 05:34:00,Shipped,COD,SKU03148,Accessories,3056.4,146.9,2024-07-03 05:34:00,2024-07-03 05:34:00,Bangalore,Telangana,True,Bluedart,Surface
ST2025005791,7851,2024-10-18 00:18:00,Delivered,UPI,SKU02784,Grooming,2088.45,47.85,2024-10-21 00:18:00,2024-10-22 00:18:00,Kolkata,West Bengal,False,Delhivery,Air
ST2025005792,8211,2024-11-04 20:27:00,Cancelled,UPI,SKU03142,Accessories,941.15,104.19,2024-11-08 20:27:00,2024-11-07 20:27:00,Mumbai,West Bengal,True,XpressBees,Surface
ST2025005793,8865,2024-02-22 11:25:00,Shipped,Wallet,SKU04604,Grooming,3039.08,370.13,2024-02-24 11:25:00,2024-02-28 11:25:00,Hyderabad,Karnataka,False,Bluedart,Air
ST2025005794,4317,2024-07-06 11:34:00,Placed,Card,SKU00155,Grooming,3038.91,120.53,2024-07-08 11:34:00,2024-07-11 11:34:00,Hyderabad,Maharashtra,False,Delhivery,Surface
ST2025005795,7811,2024-04-03 00:04:00,Shipped,COD,SKU03631,Accessories,2163.64,414.86,2024-04-08 00:04:00,2024-04-05 00:04:00,Mumbai,Karnataka,False,Ecom,Air
ST2025005796,1164,2024-11-15 03:19:00,Placed,UPI,SKU00461,Vet Pharma,1212.02,201.74,2024-11-17 03:19:00,2024-11-20 03:19:00,Chennai,Telangana,True,XpressBees,Surface
ST2025005797,8060,2024-05-30 02:00:00,Delivered,Card,SKU01397,Accessories,2407.17,207.24,2024-06-03 02:00:00,2024-06-06 02:00:00,Kolkata,West Bengal,False,XpressBees,Surface
ST2025005798,4057,2024-12-23 17:50:00,Placed,Wallet,SKU00791,Grooming,3744.09,434.25,2024-12-27 17:50:00,2024-12-26 17:50:00,Delhi,Tamil Nadu,True,Delhivery,Air
ST2025005799,5428,2024-12-08 15:50:00,Shipped,Card,SKU03710,Vet Pharma,348.8,107.14,2024-12-09 15:50:00,2024-12-10 15:50:00,Delhi,West Bengal,False,XpressBees,Surface
ST2025005800,1402,2024-12-16 23:16:00,Delivered,Card,SKU01868,Grooming,1177.76,94.81,2024-12-21 23:16:00,2024-12-17 23:16:00,Mumbai,Maharashtra,False,Bluedart,Surface
ST2025005801,9605,2024-08-06 20:36:00,Shipped,Wallet,SKU01689,Grooming,1247.13,492.7,2024-08-11 20:36:00,2024-08-09 20:36:00,Pune,Tamil Nadu,False,XpressBees,Surface
ST2025005802,9236,2024-12-13 12:46:00,Delivered,Wallet,SKU00577,Accessories,2582.47,270.3,2024-12-14 12:46:00,2024-12-17 12:46:00,Kolkata,Telangana,False,Bluedart,Air
ST2025005803,7349,2024-12-13 23:15:00,Placed,Wallet,SKU03765,Food,2656.98,95.26,2024-12-16 23:15:00,2024-12-20 23:15:00,Delhi,Maharashtra,True,Ecom,Air
ST2025005804,5157,2024-07-10 08:14:00,Cancelled,UPI,SKU02544,Accessories,944.31,82.9,2024-07-11 08:14:00,2024-07-12 08:14:00,Mumbai,Delhi,True,Bluedart,Surface
ST2025005805,1867,2024-10-25 05:26:00,Shipped,Card,SKU00362,Food,981.99,430.83,2024-10-26 05:26:00,2024-10-28 05:26:00,Bangalore,Telangana,True,Delhivery,Surface
ST2025005806,9210,2024-01-06 22:01:00,Cancelled,Wallet,SKU00457,Food,3723.62,299.92,2024-01-10 22:01:00,2024-01-11 22:01:00,Delhi,West Bengal,False,Delhivery,Surface
ST2025005807,1364,2024-03-07 02:26:00,Shipped,Card,SKU03250,Accessories,3061.75,57.52,2024-03-08 02:26:00,2024-03-13 02:26:00,Pune,Telangana,True,XpressBees,Surface
ST2025005808,8467,2024-12-14 04:58:00,Delivered,Card,SKU04225,Food,3746.94,443.45,2024-12-16 04:58:00,2024-12-19 04:58:00,Chennai,Karnataka,False,Bluedart,Surface
ST2025005809,7571,2024-09-20 22:17:00,Shipped,UPI,SKU03562,Grooming,3344.2,221.95,2024-09-24 22:17:00,2024-09-26 22:17:00,Pune,Tamil Nadu,True,Ecom,Surface
ST2025005810,1579,2024-08-19 07:39:00,Delivered,Card,SKU03111,Vet Pharma,1698.15,494.68,2024-08-22 07:39:00,2024-08-21 07:39:00,Delhi,West Bengal,False,Bluedart,Surface
ST2025005811,8674,2024-08-12 12:35:00,Shipped,UPI,SKU03530,Accessories,619.34,140.88,2024-08-17 12:35:00,2024-08-15 12:35:00,Mumbai,West Bengal,False,Bluedart,Surface
ST2025005812,9737,2024-01-25 04:51:00,Delivered,Wallet,SKU04908,Food,2573.77,264.41,2024-01-26 04:51:00,2024-01-30 04:51:00,Hyderabad,Maharashtra,False,Bluedart,Air
ST2025005813,7468,2024-12-11 20:35:00,Delivered,Wallet,SKU04969,Grooming,1505.17,86.55,2024-12-12 20:35:00,2024-12-13 20:35:00,Delhi,West Bengal,False,Bluedart,Surface
ST2025005814,5150,2024-04-19 22:43:00,Delivered,Card,SKU00350,Vet Pharma,1787.84,219.85,2024-04-21 22:43:00,2024-04-20 22:43:00,Pune,Maharashtra,False,XpressBees,Surface
ST2025005815,4039,2024-02-13 10:53:00,Delivered,UPI,SKU02693,Food,1789.64,88.27,2024-02-16 10:53:00,2024-02-18 10:53:00,Mumbai,Delhi,False,Bluedart,Air
ST2025005816,5137,2024-07-18 04:09:00,Placed,UPI,SKU04548,Food,3755.6,153.62,2024-07-20 04:09:00,2024-07-20 04:09:00,Delhi,Maharashtra,False,Ecom,Air
ST2025005817,1452,2024-01-08 13:07:00,Shipped,COD,SKU04084,Grooming,415.12,134.93,2024-01-10 13:07:00,2024-01-14 13:07:00,Delhi,Delhi,False,Delhivery,Surface
