call_id,customer_id,order_id,call_type,call_start_time,call_duration_secs,vet_transfer_success,call_duration_minutes
CALL002998,6053,ST2025006645,Free UCJ Consult,2024-09-20 13:22:00,1234,True,20.566666666666666
CALL002999,5329,ST2025003407,Free UCJ Consult,2024-02-19 02:34:00,1244,False,20.733333333333334
CALL003000,5928,ST2025003538,Free UCJ Consult,2024-04-11 19:45:00,1223,True,20.383333333333333
CALL003001,3385,ST2025001600,Free UCJ Consult,2024-11-16 07:59:00,788,False,13.133333333333333
CALL003002,8236,ST2025001343,Free UCJ Consult,2024-04-18 06:40:00,1714,True,28.566666666666666
CALL003003,3693,ST2025000826,Free UCJ Consult,2024-02-24 06:54:00,864,True,14.4
CALL003004,4266,ST2025004295,Free UCJ Consult,2024-12-27 01:53:00,1338,True,22.3
CALL003005,6988,ST2025007899,Free UCJ Consult,2024-11-06 18:38:00,1168,True,19.466666666666665
CALL003006,5485,ST2025000550,Free UCJ Consult,2024-10-20 14:11:00,889,False,14.816666666666666
CALL003007,7376,ST2025008950,Paid Vet Consult,2024-07-27 19:49:00,268,True,4.466666666666667
CALL003008,1920,ST2025004399,Paid Vet Consult,2024-04-26 03:27:00,516,True,8.6
CALL003009,6901,ST2025008330,Paid Vet Consult,2024-03-23 05:32:00,1408,True,23.466666666666665
CALL003010,6755,ST2025000083,Free UCJ Consult,2024-07-26 00:00:00,541,True,9.016666666666667
CALL003011,1213,ST2025003172,Free UCJ Consult,2024-04-26 01:30:00,974,False,16.233333333333334
CALL003012,7816,ST2025007510,Free UCJ Consult,2024-10-24 13:40:00,1608,True,26.8
CALL003013,8175,ST2025006805,Paid Vet Consult,2024-07-07 00:13:00,1428,True,23.8
CALL003014,1727,ST2025008507,Free UCJ Consult,2024-11-01 23:09:00,1694,False,28.233333333333334
CALL003015,9633,ST2025001934,Paid Vet Consult,2024-07-05 09:25:00,129,False,2.15
CALL003016,3670,ST2025002911,Free UCJ Consult,2024-12-11 13:10:00,744,False,12.4
CALL003017,7079,ST2025005868,Paid Vet Consult,2024-03-26 12:11:00,1646,True,27.433333333333334
CALL003018,2881,ST2025009464,Free UCJ Consult,2024-06-29 10:17:00,356,True,5.933333333333334
CALL003019,3738,ST2025008445,Free UCJ Consult,2024-01-02 10:24:00,1688,True,28.133333333333333
CALL003020,3377,ST2025001440,Free UCJ Consult,2024-12-15 12:25:00,1076,False,17.933333333333334
CALL003021,8485,ST2025007958,Free UCJ Consult,2024-02-21 12:31:00,1144,False,19.066666666666666
CALL003022,7454,ST2025005794,Paid Vet Consult,2024-09-30 04:13:00,1373,False,22.883333333333333
CALL003023,2590,ST2025004008,Paid Vet Consult,2024-12-24 16:46:00,810,True,13.5
CALL003024,9002,ST2025003567,Paid Vet Consult,2024-09-10 22:40:00,315,False,5.25
CALL003025,9073,ST2025001036,Free UCJ Consult,2024-05-26 08:01:00,614,True,10.233333333333333
CALL003026,5969,ST2025003409,Paid Vet Consult,2024-06-21 08:22:00,861,False,14.35
CALL003027,7475,ST2025003664,Paid Vet Consult,2024-05-04 14:29:00,279,False,4.65
CALL003028,9623,ST2025003910,Free UCJ Consult,2024-11-24 09:19:00,338,False,5.633333333333334
CALL003029,3513,ST2025001192,Paid Vet Consult,2024-10-10 02:36:00,948,True,15.8
CALL003030,3568,ST2025003132,Free UCJ Consult,2024-10-25 02:01:00,556,False,9.266666666666667
CALL003031,6555,ST2025007221,Free UCJ Consult,2024-08-28 20:22:00,898,True,14.966666666666667
CALL003032,8982,ST2025006901,Free UCJ Consult,2024-01-13 07:48:00,820,False,13.666666666666666
CALL003033,2062,ST2025009122,Free UCJ Consult,2024-03-31 22:08:00,1177,False,19.616666666666667
CALL003034,5000,ST2025005453,Paid Vet Consult,2024-04-22 22:28:00,1643,True,27.383333333333333
CALL003035,3327,ST2025008494,Paid Vet Consult,2024-02-07 00:15:00,258,True,4.3
CALL003036,4510,ST2025006322,Free UCJ Consult,2024-12-01 21:33:00,1491,True,24.85
CALL003037,1804,ST2025003021,Free UCJ Consult,2024-11-08 14:20:00,458,True,7.633333333333334
CALL003038,8455,ST2025005193,Paid Vet Consult,2024-03-23 16:37:00,299,True,4.983333333333333
CALL003039,8011,ST2025008229,Free UCJ Consult,2024-01-24 06:08:00,773,True,12.883333333333333
CALL003040,6941,ST2025007600,Free UCJ Consult,2024-11-23 04:40:00,1391,True,23.183333333333334
CALL003041,3461,ST2025006657,Free UCJ Consult,2024-12-13 20:50:00,904,True,15.066666666666666
CALL003042,4209,ST2025000570,Free UCJ Consult,2024-06-05 04:28:00,1624,False,27.066666666666666
CALL003043,7048,ST2025006315,Paid Vet Consult,2024-03-18 23:00:00,804,True,13.4
CALL003044,8246,ST2025005273,Free UCJ Consult,2024-08-22 02:41:00,779,False,12.983333333333333
CALL003045,6326,ST2025001036,Free UCJ Consult,2024-05-21 08:11:00,70,True,1.1666666666666667
CALL003046,1080,ST2025008026,Free UCJ Consult,2024-03-17 06:21:00,656,True,10.933333333333334
CALL003047,2164,ST2025001592,Free UCJ Consult,2024-02-18 04:42:00,1339,True,22.316666666666666
CALL003048,2449,ST2025009170,Free UCJ Consult,2024-08-26 00:51:00,1652,True,27.533333333333335
CALL003049,7566,ST2025002543,Free UCJ Consult,2024-10-06 09:03:00,1730,True,28.833333333333332
CALL003050,7058,ST2025001798,Free UCJ Consult,2024-01-07 06:46:00,1308,True,21.8
CALL003051,9347,ST2025001810,Paid Vet Consult,2024-09-02 08:10:00,1468,True,24.466666666666665
CALL003052,2296,ST2025006015,Free UCJ Consult,2024-05-11 22:40:00,572,True,9.533333333333333
CALL003053,2460,ST2025003284,Paid Vet Consult,2024-04-26 16:19:00,1189,True,19.816666666666666
CALL003054,4998,ST2025009628,Free UCJ Consult,2024-02-19 12:30:00,231,True,3.85
CALL003055,1711,ST2025006388,Free UCJ Consult,2024-03-31 03:57:00,418,False,6.966666666666667
CALL003056,4770,ST2025009637,Paid Vet Consult,2024-04-01 03:13:00,1508,True,25.133333333333333
CALL003057,7998,ST2025002575,Free UCJ Consult,2024-02-05 22:06:00,576,False,9.6
CALL003058,7171,ST2025003894,Free UCJ Consult,2024-01-08 15:51:00,229,True,3.816666666666667
CALL003059,1784,ST2025000096,Free UCJ Consult,2024-10-18 21:12:00,1292,True,21.533333333333335
CALL003060,5831,ST2025000277,Paid Vet Consult,2024-06-21 08:09:00,247,True,4.116666666666666
CALL003061,1861,ST2025002134,Free UCJ Consult,2024-09-26 16:05:00,396,True,6.6
CALL003062,7801,ST2025002185,Paid Vet Consult,2024-08-21 04:22:00,625,True,10.416666666666666
CALL003063,1645,ST2025000189,Paid Vet Consult,2024-07-22 06:35:00,257,True,4.283333333333333
CALL003064,5756,ST2025007704,Free UCJ Consult,2024-05-28 23:34:00,77,False,1.2833333333333334
CALL003065,6881,ST2025003903,Free UCJ Consult,2024-03-12 20:27:00,1228,True,20.466666666666665
CALL003066,5388,ST2025002317,Free UCJ Consult,2024-08-24 06:21:00,950,True,15.833333333333334
CALL003067,6827,ST2025001404,Free UCJ Consult,2024-09-22 14:41:00,1580,True,26.333333333333332
CALL003068,9867,ST2025006957,Free UCJ Consult,2024-02-11 09:58:00,249,True,4.15
CALL003069,2567,ST2025002504,Free UCJ Consult,2024-03-09 15:14:00,281,True,4.683333333333334
CALL003070,7998,ST2025004830,Paid Vet Consult,2024-01-12 15:55:00,768,False,12.8
CALL003071,5780,ST2025005448,Free UCJ Consult,2024-05-26 11:02:00,702,True,11.7
CALL003072,4228,ST2025009708,Free UCJ Consult,2024-09-10 10:52:00,1502,True,25.033333333333335
CALL003073,8951,ST2025005267,Free UCJ Consult,2024-08-16 11:30:00,1261,False,21.016666666666666
CALL003074,2763,ST2025009193,Paid Vet Consult,2024-12-26 06:00:00,148,True,2.466666666666667
CALL003075,3979,ST2025001793,Free UCJ Consult,2024-05-28 02:50:00,224,True,3.7333333333333334
CALL003076,8235,ST2025006056,Free UCJ Consult,2024-11-02 01:30:00,1452,True,24.2
CALL003077,7035,ST2025001717,Free UCJ Consult,2024-06-10 02:00:00,1719,True,28.65
CALL003078,3032,ST2025004613,Paid Vet Consult,2024-03-02 02:31:00,1466,False,24.433333333333334
CALL003079,7284,ST2025006367,Free UCJ Consult,2024-04-01 03:00:00,652,True,10.866666666666667
CALL003080,4675,ST2025004649,Paid Vet Consult,2024-09-19 22:16:00,1699,True,28.316666666666666
CALL003081,2990,ST2025009531,Paid Vet Consult,2024-07-01 13:14:00,851,False,14.183333333333334
CALL003082,3076,ST2025006314,Free UCJ Consult,2024-08-06 12:31:00,761,True,12.683333333333334
CALL003083,1032,ST2025000757,Free UCJ Consult,2024-06-06 12:07:00,126,True,2.1
CALL003084,7016,ST2025007741,Free UCJ Consult,2024-07-07 02:38:00,1793,True,29.883333333333333
CALL003085,9166,ST2025007067,Paid Vet Consult,2024-07-25 01:59:00,328,False,5.466666666666667
CALL003086,6611,ST2025001764,Free UCJ Consult,2024-06-05 13:51:00,1169,False,19.483333333333334
CALL003087,7806,ST2025005550,Free UCJ Consult,2024-05-02 08:05:00,462,True,7.7
CALL003088,8647,ST2025005047,Free UCJ Consult,2024-07-22 11:51:00,752,True,12.533333333333333
CALL003089,8858,ST2025004928,Free UCJ Consult,2024-11-28 16:43:00,1734,True,28.9
CALL003090,7523,ST2025002999,Free UCJ Consult,2024-09-16 18:51:00,1015,True,16.916666666666668
CALL003091,5887,ST2025001719,Free UCJ Consult,2024-11-28 23:56:00,1026,True,17.1
CALL003092,7636,ST2025008362,Free UCJ Consult,2024-08-18 05:02:00,70,False,1.1666666666666667
CALL003093,5970,ST2025008278,Free UCJ Consult,2024-03-07 11:14:00,671,True,11.183333333333334
CALL003094,1644,ST2025001956,Free UCJ Consult,2024-11-24 14:28:00,900,True,15.0
CALL003095,2587,ST2025001219,Free UCJ Consult,2024-02-19 14:28:00,238,True,3.966666666666667
CALL003096,7524,ST2025004748,Free UCJ Consult,2024-03-05 11:14:00,1115,True,18.583333333333332
CALL003097,5652,ST2025006152,Paid Vet Consult,2024-11-23 21:48:00,665,True,11.083333333333334
CALL003098,5655,ST2025000835,Free UCJ Consult,2024-08-13 15:47:00,253,False,4.216666666666667
CALL003099,2417,ST2025007760,Paid Vet Consult,2024-10-26 15:20:00,1593,False,26.55
CALL003100,2726,ST2025001355,Free UCJ Consult,2024-09-07 13:15:00,670,True,11.166666666666666
CALL003101,4237,ST2025007462,Paid Vet Consult,2024-02-12 11:13:00,573,True,9.55
CALL003102,6976,ST2025004695,Free UCJ Consult,2024-09-15 19:22:00,649,False,10.816666666666666
CALL003103,6396,ST2025004994,Paid Vet Consult,2024-08-06 10:58:00,981,True,16.35
CALL003104,5443,ST2025009226,Paid Vet Consult,2024-01-26 08:48:00,1593,True,26.55
CALL003105,9498,ST2025001568,Free UCJ Consult,2024-10-15 16:20:00,1632,True,27.2
CALL003106,7338,ST2025009047,Free UCJ Consult,2024-12-17 10:48:00,914,True,15.233333333333333
CALL003107,3265,ST2025002001,Free UCJ Consult,2024-01-29 14:19:00,497,True,8.283333333333333
CALL003108,3772,ST2025000639,Free UCJ Consult,2024-05-23 19:34:00,90,False,1.5
CALL003109,9938,ST2025003611,Paid Vet Consult,2024-08-19 22:51:00,373,False,6.216666666666667
CALL003110,8400,ST2025000867,Free UCJ Consult,2024-11-30 23:34:00,436,True,7.266666666666667
CALL003111,9684,ST2025002982,Paid Vet Consult,2024-08-31 14:10:00,329,True,5.483333333333333
CALL003112,8285,ST2025007160,Free UCJ Consult,2024-01-26 22:37:00,582,True,9.7
CALL003113,5869,ST2025008699,Paid Vet Consult,2024-07-03 11:10:00,1161,True,19.35
CALL003114,5690,ST2025001572,Free UCJ Consult,2024-12-05 13:34:00,274,False,4.566666666666666
CALL003115,6490,ST2025002274,Free UCJ Consult,2024-06-12 16:49:00,1041,False,17.35
CALL003116,6487,ST2025001828,Paid Vet Consult,2024-05-13 17:24:00,1226,True,20.433333333333334
CALL003117,9987,ST2025007350,Free UCJ Consult,2024-02-22 10:37:00,996,True,16.6
CALL003118,2848,ST2025000909,Free UCJ Consult,2024-07-24 10:51:00,1148,False,19.133333333333333
CALL003119,7024,ST2025006486,Free UCJ Consult,2024-08-21 03:34:00,1188,True,19.8
CALL003120,1324,ST2025008835,Free UCJ Consult,2024-10-28 15:05:00,554,True,9.233333333333333
CALL003121,8470,ST2025008554,Free UCJ Consult,2024-02-28 11:24:00,396,True,6.6
CALL003122,8124,ST2025002443,Free UCJ Consult,2024-11-12 01:17:00,888,True,14.8
CALL003123,6997,ST2025008296,Free UCJ Consult,2024-05-25 06:44:00,701,False,11.683333333333334
CALL003124,6432,ST2025008002,Free UCJ Consult,2024-12-12 06:58:00,400,True,6.666666666666667
CALL003125,5050,ST2025006542,Free UCJ Consult,2024-01-19 05:23:00,799,True,13.316666666666666
CALL003126,8450,ST2025008256,Free UCJ Consult,2024-07-07 05:19:00,621,False,10.35
CALL003127,6091,ST2025009373,Free UCJ Consult,2024-05-12 10:57:00,126,False,2.1
CALL003128,1212,ST2025002493,Free UCJ Consult,2024-06-14 01:25:00,1653,False,27.55
CALL003129,1154,ST2025000308,Free UCJ Consult,2024-02-20 15:38:00,1552,True,25.866666666666667
CALL003130,9123,ST2025005750,Free UCJ Consult,2024-11-01 17:27:00,1024,False,17.066666666666666
CALL003131,9966,ST2025008620,Free UCJ Consult,2024-02-03 02:46:00,1690,True,28.166666666666668
CALL003132,3092,ST2025009305,Paid Vet Consult,2024-07-19 22:51:00,445,False,7.416666666666667
CALL003133,3044,ST2025000690,Free UCJ Consult,2024-10-17 19:35:00,502,True,8.366666666666667
CALL003134,4715,ST2025004020,Free UCJ Consult,2024-02-06 10:35:00,819,True,13.65
CALL003135,9232,ST2025004538,Free UCJ Consult,2024-12-08 21:47:00,102,True,1.7
CALL003136,6614,ST2025003657,Free UCJ Consult,2024-09-18 09:59:00,1365,False,22.75
CALL003137,3713,ST2025008800,Paid Vet Consult,2024-09-19 23:14:00,421,True,7.016666666666667
CALL003138,1974,ST2025001820,Free UCJ Consult,2024-02-03 12:49:00,1678,False,27.966666666666665
CALL003139,7183,ST2025005216,Free UCJ Consult,2024-07-25 14:03:00,775,False,12.916666666666666
CALL003140,4896,ST2025007784,Free UCJ Consult,2024-06-14 10:35:00,504,False,8.4
CALL003141,8371,ST2025007759,Free UCJ Consult,2024-02-26 19:18:00,1621,True,27.016666666666666
CALL003142,3590,ST2025006421,Free UCJ Consult,2024-09-27 01:44:00,1615,False,26.916666666666668
CALL003143,9154,ST2025005589,Free UCJ Consult,2024-01-30 07:56:00,877,False,14.616666666666667
CALL003144,6378,ST2025008919,Free UCJ Consult,2024-01-04 03:13:00,338,True,5.633333333333334
CALL003145,4804,ST2025009861,Free UCJ Consult,2024-08-15 04:58:00,917,False,15.283333333333333
CALL003146,5092,ST2025004547,Free UCJ Consult,2024-08-02 15:13:00,501,True,8.35
CALL003147,3468,ST2025004195,Paid Vet Consult,2024-05-02 01:35:00,1737,True,28.95
CALL003148,5967,ST2025008866,Free UCJ Consult,2024-05-29 20:50:00,1612,True,26.866666666666667
CALL003149,9389,ST2025007781,Free UCJ Consult,2024-03-31 12:16:00,159,True,2.65
CALL003150,7493,ST2025000876,Free UCJ Consult,2024-02-26 12:08:00,954,True,15.9
CALL003151,5749,ST2025008362,Free UCJ Consult,2024-05-23 20:53:00,1472,False,24.533333333333335
CALL003152,4171,ST2025000584,Free UCJ Consult,2024-12-16 23:13:00,797,True,13.283333333333333
CALL003153,1329,ST2025000948,Free UCJ Consult,2024-06-29 00:23:00,1532,True,25.533333333333335
CALL003154,3042,ST2025005410,Paid Vet Consult,2024-10-21 02:18:00,227,True,3.783333333333333
CALL003155,1581,ST2025001840,Paid Vet Consult,2024-09-13 18:48:00,539,True,8.983333333333333
CALL003156,1545,ST2025003704,Free UCJ Consult,2024-09-30 05:56:00,386,True,6.433333333333334
CALL003157,3842,ST2025004988,Free UCJ Consult,2024-05-17 22:50:00,1045,True,17.416666666666668
CALL003158,3028,ST2025000672,Free UCJ Consult,2024-10-31 17:30:00,207,True,3.45
CALL003159,7406,ST2025004751,Free UCJ Consult,2024-05-24 07:26:00,449,True,7.483333333333333
CALL003160,6752,ST2025006704,Paid Vet Consult,2024-10-05 15:44:00,712,True,11.866666666666667
CALL003161,6791,ST2025004005,Paid Vet Consult,2024-12-06 19:10:00,124,True,2.066666666666667
CALL003162,3040,ST2025000216,Paid Vet Consult,2024-08-07 14:26:00,1421,True,23.683333333333334
CALL003163,8624,ST2025003997,Paid Vet Consult,2024-06-27 18:59:00,1313,True,21.883333333333333
CALL003164,7037,ST2025005851,Free UCJ Consult,2024-11-06 15:51:00,1494,True,24.9
CALL003165,8080,ST2025005897,Paid Vet Consult,2024-01-07 02:51:00,482,True,8.033333333333333
CALL003166,4814,ST2025002837,Paid Vet Consult,2024-06-05 09:11:00,1054,True,17.566666666666666
CALL003167,6256,ST2025008140,Free UCJ Consult,2024-08-30 15:54:00,1297,False,21.616666666666667
CALL003168,2620,ST2025008732,Paid Vet Consult,2024-08-14 03:58:00,135,True,2.25
CALL003169,9308,ST2025001426,Free UCJ Consult,2024-11-18 10:48:00,1037,True,17.283333333333335
CALL003170,3017,ST2025001973,Free UCJ Consult,2024-10-02 04:45:00,259,True,4.316666666666666
CALL003171,5987,ST2025000653,Paid Vet Consult,2024-09-03 17:45:00,1774,True,29.566666666666666
CALL003172,5022,ST2025000641,Paid Vet Consult,2024-04-18 03:16:00,583,True,9.716666666666667
CALL003173,6991,ST2025001838,Free UCJ Consult,2024-08-28 02:54:00,1406,True,23.433333333333334
CALL003174,1107,ST2025001348,Free UCJ Consult,2024-04-18 08:34:00,548,False,9.133333333333333
CALL003175,5883,ST2025004502,Paid Vet Consult,2024-08-24 05:47:00,1499,True,24.983333333333334
CALL003176,9521,ST2025004489,Free UCJ Consult,2024-01-15 19:44:00,1416,False,23.6
CALL003177,4920,ST2025000587,Free UCJ Consult,2024-06-25 18:43:00,687,True,11.45
CALL003178,2723,ST2025008835,Free UCJ Consult,2024-06-07 07:06:00,602,True,10.033333333333333
CALL003179,6619,ST2025002564,Paid Vet Consult,2024-11-17 02:27:00,1041,True,17.35
CALL003180,3268,ST2025006523,Free UCJ Consult,2024-11-01 03:42:00,1746,True,29.1
CALL003181,9712,ST2025008071,Free UCJ Consult,2024-08-28 22:38:00,1038,True,17.3
CALL003182,6897,ST2025001445,Paid Vet Consult,2024-08-04 09:10:00,537,False,8.95
CALL003183,4416,ST2025003742,Free UCJ Consult,2024-11-07 20:50:00,1032,True,17.2
CALL003184,8906,ST2025000428,Free UCJ Consult,2024-04-08 03:24:00,882,True,14.7
CALL003185,8128,ST2025007738,Paid Vet Consult,2024-11-23 23:31:00,102,True,1.7
CALL003186,9096,ST2025008315,Paid Vet Consult,2024-01-07 17:23:00,1007,False,16.783333333333335
CALL003187,4893,ST2025009003,Paid Vet Consult,2024-12-17 07:09:00,1112,False,18.533333333333335
CALL003188,1564,ST2025001025,Free UCJ Consult,2024-06-02 16:24:00,1441,True,24.016666666666666
CALL003189,5725,ST2025009361,Free UCJ Consult,2024-04-13 20:25:00,909,True,15.15
CALL003190,3669,ST2025005770,Free UCJ Consult,2024-02-05 05:19:00,1792,False,29.866666666666667
CALL003191,5987,ST2025004660,Paid Vet Consult,2024-10-09 19:03:00,1764,True,29.4
CALL003192,6866,ST2025008536,Free UCJ Consult,2024-09-25 21:21:00,1277,True,21.283333333333335
CALL003193,4083,ST2025005928,Free UCJ Consult,2024-07-18 13:12:00,1686,True,28.1
CALL003194,7413,ST2025003519,Free UCJ Consult,2024-05-15 10:47:00,670,True,11.166666666666666
CALL003195,2014,ST2025009651,Free UCJ Consult,2024-03-02 12:58:00,1645,True,27.416666666666668
CALL003196,2872,ST2025003009,Paid Vet Consult,2024-11-13 12:18:00,728,True,12.133333333333333
CALL003197,8555,ST2025003447,Paid Vet Consult,2024-08-26 10:10:00,691,True,11.516666666666667
CALL003198,7686,ST2025003126,Free UCJ Consult,2024-11-11 19:48:00,1753,True,29.216666666666665
CALL003199,5383,ST2025009248,Free UCJ Consult,2024-01-25 13:36:00,1726,True,28.766666666666666
CALL003200,5225,ST2025000797,Free UCJ Consult,2024-03-02 13:25:00,388,False,6.466666666666667
CALL003201,7068,ST2025001130,Free UCJ Consult,2024-07-26 16:14:00,735,False,12.25
CALL003202,7031,ST2025002098,Free UCJ Consult,2024-12-25 08:03:00,228,False,3.8
CALL003203,9381,ST2025001289,Free UCJ Consult,2024-12-20 17:40:00,1176,True,19.6
CALL003204,4972,ST2025005287,Free UCJ Consult,2024-02-03 05:14:00,1560,True,26.0
CALL003205,2390,ST2025005217,Free UCJ Consult,2024-09-15 11:37:00,1079,True,17.983333333333334
CALL003206,3110,ST2025000438,Paid Vet Consult,2024-02-13 04:20:00,1443,True,24.05
CALL003207,7588,ST2025004240,Free UCJ Consult,2024-03-28 04:48:00,1474,True,24.566666666666666
CALL003208,1244,ST2025001925,Paid Vet Consult,2024-07-15 05:41:00,1283,True,21.383333333333333
CALL003209,4812,ST2025008145,Paid Vet Consult,2024-05-13 23:34:00,722,True,12.033333333333333
CALL003210,8643,ST2025006315,Free UCJ Consult,2024-02-24 22:10:00,887,True,14.783333333333333
CALL003211,3176,ST2025000604,Free UCJ Consult,2024-11-19 08:34:00,1143,True,19.05
CALL003212,6691,ST2025009205,Free UCJ Consult,2024-05-12 11:11:00,157,True,2.6166666666666667
CALL003213,4875,ST2025009039,Free UCJ Consult,2024-10-08 00:23:00,1779,True,29.65
CALL003214,3738,ST2025004400,Free UCJ Consult,2024-12-25 06:12:00,1427,True,23.783333333333335
CALL003215,1456,ST2025005629,Free UCJ Consult,2024-08-06 21:14:00,423,False,7.05
CALL003216,5917,ST2025003462,Free UCJ Consult,2024-05-24 01:57:00,1763,False,29.383333333333333
CALL003217,1815,ST2025004132,Free UCJ Consult,2024-02-01 00:31:00,186,True,3.1
CALL003218,2207,ST2025005721,Paid Vet Consult,2024-03-10 22:34:00,1372,False,22.866666666666667
CALL003219,2925,ST2025006056,Free UCJ Consult,2024-08-27 07:05:00,1598,True,26.633333333333333
CALL003220,6951,ST2025001632,Free UCJ Consult,2024-02-12 11:00:00,1185,True,19.75
CALL003221,6220,ST2025002141,Free UCJ Consult,2024-08-05 01:14:00,1560,False,26.0
CALL003222,4766,ST2025003738,Free UCJ Consult,2024-08-25 23:57:00,604,True,10.066666666666666
CALL003223,8043,ST2025001091,Free UCJ Consult,2024-07-17 02:54:00,427,True,7.116666666666666
CALL003224,6820,ST2025009574,Free UCJ Consult,2024-01-01 17:20:00,451,False,7.516666666666667
CALL003225,3407,ST2025006714,Free UCJ Consult,2024-11-03 10:05:00,774,False,12.9
CALL003226,9021,ST2025001677,Free UCJ Consult,2024-06-06 22:19:00,1162,True,19.366666666666667
CALL003227,7288,ST2025000921,Free UCJ Consult,2024-01-13 20:45:00,1642,True,27.366666666666667
CALL003228,8271,ST2025004328,Paid Vet Consult,2024-04-07 12:37:00,1438,True,23.966666666666665
CALL003229,7575,ST2025003166,Paid Vet Consult,2024-03-31 19:18:00,1757,True,29.283333333333335
CALL003230,9998,ST2025007248,Free UCJ Consult,2024-09-20 02:48:00,395,False,6.583333333333333
CALL003231,4712,ST2025009337,Free UCJ Consult,2024-11-06 22:29:00,787,True,13.116666666666667
CALL003232,7645,ST2025008052,Free UCJ Consult,2024-07-24 09:10:00,310,True,5.166666666666667
CALL003233,7910,ST2025006437,Free UCJ Consult,2024-09-26 22:34:00,1349,False,22.483333333333334
CALL003234,4960,ST2025001267,Paid Vet Consult,2024-12-27 09:36:00,1069,True,17.816666666666666
CALL003235,7894,ST2025005542,Free UCJ Consult,2024-03-16 04:02:00,627,True,10.45
CALL003236,3207,ST2025004777,Free UCJ Consult,2024-07-08 08:17:00,1401,True,23.35
CALL003237,4475,ST2025005947,Paid Vet Consult,2024-10-02 03:10:00,1101,False,18.35
CALL003238,8605,ST2025000933,Free UCJ Consult,2024-02-24 12:48:00,900,True,15.0
CALL003239,5888,ST2025006997,Free UCJ Consult,2024-09-13 19:43:00,333,True,5.55
CALL003240,5041,ST2025000907,Paid Vet Consult,2024-05-24 03:16:00,1761,True,29.35
CALL003241,7919,ST2025004185,Free UCJ Consult,2024-11-22 18:14:00,120,True,2.0
CALL003242,6115,ST2025007293,Free UCJ Consult,2024-03-11 11:02:00,531,True,8.85
CALL003243,7103,ST2025002569,Free UCJ Consult,2024-10-07 16:48:00,1528,False,25.466666666666665
CALL003244,1232,ST2025001975,Paid Vet Consult,2024-02-12 16:30:00,750,False,12.5
CALL003245,8064,ST2025004699,Free UCJ Consult,2024-06-01 17:57:00,1183,True,19.716666666666665
CALL003246,6249,ST2025007170,Free UCJ Consult,2024-10-25 07:30:00,565,True,9.416666666666666
CALL003247,5846,ST2025006951,Paid Vet Consult,2024-03-31 16:50:00,1166,True,19.433333333333334
CALL003248,8141,ST2025006749,Free UCJ Consult,2024-08-09 02:12:00,974,True,16.233333333333334
CALL003249,8253,ST2025005943,Free UCJ Consult,2024-02-12 12:38:00,653,False,10.883333333333333
CALL003250,2995,ST2025007521,Free UCJ Consult,2024-03-15 13:03:00,315,False,5.25
CALL003251,6899,ST2025000532,Paid Vet Consult,2024-06-19 03:30:00,507,True,8.45
CALL003252,9263,ST2025001225,Free UCJ Consult,2024-03-16 00:12:00,1484,False,24.733333333333334
CALL003253,8287,ST2025001942,Paid Vet Consult,2024-05-26 13:55:00,205,True,3.4166666666666665
CALL003254,2875,ST2025008515,Free UCJ Consult,2024-12-05 23:19:00,1100,True,18.333333333333332
CALL003255,2353,ST2025008583,Free UCJ Consult,2024-01-22 10:52:00,1783,True,29.716666666666665
CALL003256,8455,ST2025003260,Free UCJ Consult,2024-09-10 02:20:00,1323,True,22.05
CALL003257,4637,ST2025007395,Paid Vet Consult,2024-07-26 15:36:00,1108,True,18.466666666666665
CALL003258,2537,ST2025004770,Paid Vet Consult,2024-10-28 23:42:00,551,True,9.183333333333334
CALL003259,1205,ST2025008525,Free UCJ Consult,2024-03-15 16:26:00,425,True,7.083333333333333
CALL003260,5144,ST2025005005,Free UCJ Consult,2024-02-21 16:36:00,691,True,11.516666666666667
CALL003261,1897,ST2025004715,Free UCJ Consult,2024-07-21 19:28:00,416,True,6.933333333333334
CALL003262,7982,ST2025007657,Free UCJ Consult,2024-07-24 22:21:00,1688,True,28.133333333333333
CALL003263,9501,ST2025005495,Paid Vet Consult,2024-11-09 14:05:00,258,True,4.3
CALL003264,6202,ST2025001048,Paid Vet Consult,2024-06-21 03:42:00,206,True,3.433333333333333
CALL003265,3343,ST2025003366,Free UCJ Consult,2024-06-26 11:18:00,662,True,11.033333333333333
CALL003266,8586,ST2025006424,Paid Vet Consult,2024-09-08 12:27:00,864,True,14.4
CALL003267,7678,ST2025005248,Free UCJ Consult,2024-07-10 04:19:00,653,False,10.883333333333333
CALL003268,9040,ST2025000840,Free UCJ Consult,2024-11-08 12:33:00,763,True,12.716666666666667
CALL003269,3263,ST2025006940,Free UCJ Consult,2024-01-06 08:15:00,603,True,10.05
CALL003270,2462,ST2025003481,Paid Vet Consult,2024-07-22 02:22:00,1303,True,21.716666666666665
CALL003271,2541,ST2025001189,Free UCJ Consult,2024-12-21 07:36:00,267,True,4.45
CALL003272,9841,ST2025008600,Paid Vet Consult,2024-03-16 02:26:00,1330,True,22.166666666666668
CALL003273,2859,ST2025000021,Paid Vet Consult,2024-04-09 14:06:00,819,False,13.65
CALL003274,9190,ST2025003781,Paid Vet Consult,2024-08-29 17:18:00,692,True,11.533333333333333
CALL003275,7755,ST2025002627,Free UCJ Consult,2024-12-25 11:37:00,745,True,12.416666666666666
